X	Y	PC(36:4)	PC(36:3)	PC(36:2)	SM(40:1);O2	PC(36:1)
49	105	0	0	0	0	0
49	106	0	0	0	0	0
49	107	0	0	0	0	0
49	108	0	0	0	0	0
49	109	2	0	2	0	1
49	110	3	0	1	0	0
49	111	2	0	2	0	2
49	112	3	2	2	0	2
49	113	2	1	1	0	1
49	114	2	0	1	0	2
49	115	2	1	1	0	1
49	116	2	0	1	0	1
49	117	2	0	2	0	0
49	118	1	0	2	0	0
49	119	1	0	0	0	1
49	120	1	0	1	0	1
49	121	2	2	1	2	0
49	122	0	0	0	0	0
49	123	0	0	0	0	0
49	124	1	0	0	0	0
49	125	0	0	0	0	0
49	126	2	1	1	1	2
49	127	3	0	2	0	2
49	128	2	0	3	0	2
49	129	3	1	2	0	2
49	130	2	0	2	0	0
49	131	3	0	2	0	0
49	132	1	0	2	0	2
49	133	2	2	2	0	2
50	0	0	0	0	0	0
50	1	0	0	0	0	0
50	2	0	0	0	0	0
50	3	0	0	0	0	0
50	4	0	0	0	0	0
50	5	0	0	0	0	0
50	6	0	0	0	0	0
50	7	0	0	0	0	0
50	8	0	0	0	0	0
50	9	0	0	0	0	0
50	10	0	0	0	0	0
50	11	0	0	0	0	0
50	12	0	0	0	0	0
50	13	0	0	0	0	0
50	14	0	0	0	0	0
50	15	0	0	0	0	0
50	16	0	0	0	0	0
50	17	0	0	0	0	0
50	18	0	0	0	0	0
50	19	0	0	0	0	0
50	20	0	0	0	0	0
50	21	0	0	0	0	0
50	22	0	0	0	0	0
50	23	0	0	0	0	0
50	24	0	0	0	0	0
50	25	0	0	0	0	0
50	26	0	0	0	0	0
50	27	0	0	0	0	0
50	28	0	0	0	0	0
50	29	0	0	0	0	0
50	30	0	0	0	0	0
50	31	0	0	0	0	0
50	32	0	0	0	0	0
50	33	0	0	0	0	0
50	34	0	0	0	0	0
50	35	0	0	0	0	0
50	36	0	0	0	0	0
50	37	0	0	0	0	0
50	38	0	0	0	0	0
50	39	0	0	0	0	0
50	40	3	1	1	1	1
50	41	1	0	0	0	0
50	42	1	0	0	0	0
50	43	0	0	0	0	0
50	44	0	0	0	0	0
50	45	1	0	0	0	0
50	46	1	0	0	0	0
50	47	0	0	1	0	0
50	48	1	0	0	0	1
50	49	2	0	2	0	0
50	50	1	0	0	0	0
50	51	0	0	0	0	1
50	52	1	0	0	0	0
50	53	1	0	0	0	0
50	54	0	0	0	0	0
50	55	1	0	0	0	1
50	56	1	0	0	0	0
50	57	0	0	0	0	0
50	58	1	0	0	0	0
50	59	0	0	0	1	1
50	60	0	0	0	0	0
50	61	0	0	0	0	0
50	62	1	0	0	1	1
50	63	1	0	0	0	1
50	64	1	0	0	0	0
50	65	2	0	0	0	0
50	66	1	0	0	0	1
50	67	2	0	0	3	0
50	68	2	0	0	2	1
50	69	2	0	0	0	0
50	70	1	0	0	2	0
50	71	1	0	1	0	0
50	72	1	0	0	0	0
50	73	1	0	0	0	2
50	74	1	0	0	0	1
50	75	1	0	0	0	0
50	76	2	0	1	3	0
50	77	1	0	2	3	1
50	78	0	0	1	0	1
50	79	1	0	1	1	1
50	80	0	0	1	0	0
50	81	1	0	1	0	1
50	82	0	0	1	0	0
50	83	1	0	0	0	0
50	84	1	0	1	0	1
50	85	1	0	0	0	0
50	86	1	0	0	2	0
50	87	0	0	0	0	0
50	88	0	0	0	0	0
50	89	1	0	0	0	0
50	90	1	0	0	1	0
50	91	0	0	0	0	1
50	92	1	0	1	0	0
50	93	2	1	2	0	1
50	94	2	2	2	0	1
50	95	2	0	2	0	2
50	96	2	2	3	0	2
50	97	2	2	2	0	2
50	98	3	3	3	0	3
50	99	2	0	3	1	3
50	100	2	2	3	0	3
50	101	3	0	3	0	3
50	102	2	1	3	0	3
50	103	2	1	2	0	3
50	104	1	0	1	0	1
50	105	0	0	0	0	0
50	106	0	0	0	0	0
50	107	0	0	0	0	0
50	108	0	0	0	0	0
50	109	2	0	2	0	2
50	110	3	0	2	0	2
50	111	3	0	1	0	0
50	112	2	1	1	0	0
50	113	3	3	2	0	2
50	114	3	0	2	0	3
50	115	3	2	2	0	1
50	116	2	0	1	0	1
50	117	2	0	1	0	1
50	118	2	0	1	0	0
50	119	1	0	0	0	1
50	120	1	0	1	0	0
50	121	1	0	1	0	0
50	122	1	0	0	0	0
50	123	1	0	0	0	0
50	124	0	0	0	0	0
50	125	0	0	0	0	0
50	126	1	0	1	1	0
50	127	3	0	3	0	2
50	128	3	0	2	0	2
50	129	3	0	0	0	0
50	130	2	0	1	0	0
50	131	2	0	1	0	1
50	132	2	0	1	0	1
50	133	0	0	0	0	0
51	0	0	0	0	0	0
51	1	0	0	0	0	0
51	2	0	0	0	0	0
51	3	0	0	0	0	0
51	4	0	0	0	0	0
51	5	0	0	0	0	0
51	6	0	0	0	0	0
51	7	0	0	0	0	0
51	8	0	0	0	0	0
51	9	0	0	0	0	0
51	10	0	0	0	0	0
51	11	0	0	0	0	0
51	12	0	0	0	0	0
51	13	0	0	0	0	0
51	14	0	0	0	0	0
51	15	0	0	0	0	0
51	16	0	0	0	0	0
51	17	0	0	0	0	0
51	18	0	0	0	0	0
51	19	0	0	0	0	0
51	20	0	0	0	0	0
51	21	0	0	0	0	0
51	22	0	0	0	0	0
51	23	0	0	0	0	0
51	24	0	0	0	0	0
51	25	0	0	0	0	0
51	26	0	0	0	0	0
51	27	0	0	0	0	0
51	28	0	0	0	0	0
51	29	0	0	0	0	0
51	30	0	0	0	0	0
51	31	0	0	0	0	0
51	32	0	0	0	0	0
51	33	0	0	0	0	0
51	34	0	0	0	0	0
51	35	0	0	0	0	0
51	36	0	0	0	0	0
51	37	0	0	0	0	0
51	38	0	0	0	0	0
51	39	1	0	0	0	0
51	40	1	0	0	0	0
51	41	0	0	0	0	0
51	42	1	0	1	0	0
51	43	0	0	0	0	0
51	44	1	0	0	0	1
51	45	1	0	0	0	0
51	46	1	0	0	1	1
51	47	0	0	0	0	0
51	48	0	0	0	1	0
51	49	2	0	0	0	0
51	50	1	0	0	3	0
51	51	1	0	1	1	0
51	52	1	0	0	0	0
51	53	1	0	0	0	0
51	54	1	0	0	0	0
51	55	1	0	0	0	0
51	56	1	0	0	0	0
51	57	1	0	0	0	0
51	58	1	0	0	3	0
51	59	1	1	0	0	0
51	60	1	0	0	1	0
51	61	1	0	1	1	1
51	62	1	0	1	1	1
51	63	0	0	0	0	0
51	64	1	0	1	1	0
51	65	2	0	1	0	0
51	66	1	0	0	0	1
51	67	2	0	1	0	2
51	68	2	2	1	0	1
51	69	1	0	0	1	0
51	70	1	0	1	1	1
51	71	2	0	1	0	1
51	72	1	0	0	0	0
51	73	1	0	1	0	1
51	74	0	0	0	1	0
51	75	1	0	1	0	1
51	76	0	0	0	0	1
51	77	0	0	0	0	0
51	78	0	0	0	0	0
51	79	0	0	1	0	0
51	80	1	0	1	0	0
51	81	1	0	0	0	0
51	82	1	0	1	0	0
51	83	1	0	1	0	0
51	84	1	0	1	0	0
51	85	0	0	0	0	0
51	86	1	0	0	0	1
51	87	0	0	0	0	0
51	88	0	0	0	0	0
51	89	0	0	0	0	0
51	90	0	0	0	0	0
51	91	0	0	2	0	2
51	92	1	1	1	0	1
51	93	3	2	2	0	2
51	94	2	2	2	0	1
51	95	2	1	2	0	2
51	96	2	2	2	0	2
51	97	2	3	3	0	2
51	98	2	2	2	0	2
51	99	2	1	3	0	3
51	100	1	2	2	0	3
51	101	3	0	3	0	3
51	102	2	1	2	0	3
51	103	1	1	1	0	2
51	104	1	0	1	0	1
51	105	2	0	3	0	2
51	106	3	0	3	0	3
51	107	1	0	1	0	0
51	108	0	0	0	0	0
51	109	2	0	2	0	2
51	110	3	0	2	0	0
51	111	2	2	1	0	1
51	112	2	3	2	0	0
51	113	3	3	2	0	2
51	114	3	1	1	0	1
51	115	3	2	2	0	1
51	116	1	1	1	0	1
51	117	2	0	1	0	1
51	118	2	0	1	0	0
51	119	1	0	0	0	0
51	120	2	0	0	0	0
51	121	3	0	2	2	2
51	122	1	0	0	0	0
51	123	1	0	0	0	1
51	124	1	0	0	1	0
51	125	1	0	1	0	0
51	126	0	0	0	0	0
51	127	3	0	2	0	2
51	128	3	0	2	0	2
51	129	3	2	2	0	2
51	130	0	0	0	0	0
51	131	0	0	0	0	0
51	132	0	0	0	0	0
51	133	0	0	0	0	0
52	0	0	0	0	0	0
52	1	0	0	0	0	0
52	2	0	0	0	0	0
52	3	0	0	0	0	0
52	4	0	0	0	0	0
52	5	0	0	0	0	0
52	6	0	0	0	0	0
52	7	0	0	0	0	0
52	8	0	0	0	0	0
52	9	0	0	0	0	0
52	10	0	0	0	0	0
52	11	0	0	0	0	0
52	12	0	0	0	0	0
52	13	0	0	0	0	0
52	14	0	0	0	0	0
52	15	0	0	0	0	0
52	16	0	0	0	0	0
52	17	0	0	0	0	0
52	18	0	0	0	0	0
52	19	0	0	0	0	0
52	20	0	0	0	0	0
52	21	0	0	0	0	0
52	22	0	0	0	0	0
52	23	0	0	0	0	0
52	24	0	0	0	0	0
52	25	0	0	0	0	0
52	26	0	0	0	0	0
52	27	0	0	0	0	0
52	28	0	0	0	0	0
52	29	0	0	0	0	0
52	30	0	0	0	0	0
52	31	0	0	0	0	0
52	32	0	0	0	0	0
52	33	0	0	0	0	0
52	34	0	0	0	0	0
52	35	0	0	0	0	0
52	36	0	0	0	0	0
52	37	0	0	0	0	0
52	38	0	0	0	0	0
52	39	0	0	0	0	0
52	40	0	0	0	0	0
52	41	0	0	0	0	0
52	42	0	0	0	0	0
52	43	1	0	0	0	0
52	44	1	1	0	0	0
52	45	0	0	0	0	0
52	46	1	0	0	0	0
52	47	1	0	0	1	0
52	48	1	0	1	0	0
52	49	1	0	0	0	0
52	50	1	1	0	0	0
52	51	2	0	1	2	1
52	52	2	0	0	0	0
52	53	2	0	1	0	0
52	54	3	0	0	3	1
52	55	1	0	0	0	0
52	56	1	0	0	0	0
52	57	2	0	0	0	0
52	58	0	0	0	0	0
52	59	2	0	0	0	0
52	60	1	0	1	0	0
52	61	1	0	0	2	0
52	62	1	0	1	0	1
52	63	1	0	1	2	0
52	64	1	0	1	1	1
52	65	1	0	0	0	1
52	66	1	0	0	0	1
52	67	2	0	0	0	0
52	68	1	0	0	2	0
52	69	1	0	0	0	1
52	70	1	0	0	0	0
52	71	1	0	0	2	0
52	72	1	0	1	0	1
52	73	2	0	1	0	0
52	74	0	0	0	0	0
52	75	0	0	1	0	0
52	76	0	0	0	0	0
52	77	0	0	0	1	0
52	78	0	0	0	0	0
52	79	0	0	0	0	0
52	80	0	0	0	0	0
52	81	0	1	1	2	0
52	82	1	0	2	2	0
52	83	1	0	1	1	1
52	84	0	0	1	0	0
52	85	0	0	0	0	0
52	86	1	0	1	0	0
52	87	1	0	0	1	0
52	88	0	0	1	0	0
52	89	0	0	0	0	0
52	90	0	0	0	0	0
52	91	1	0	0	0	1
52	92	3	0	2	0	3
52	93	3	2	2	0	1
52	94	3	2	2	0	1
52	95	2	0	3	0	2
52	96	2	3	3	0	3
52	97	2	3	3	0	3
52	98	2	2	3	0	3
52	99	2	2	3	0	2
52	100	2	0	3	0	3
52	101	2	0	3	0	3
52	102	0	0	0	0	0
52	103	0	0	0	0	0
52	104	0	0	0	0	0
52	105	1	1	1	0	1
52	106	3	3	3	0	3
52	107	2	1	3	0	2
52	108	3	0	2	0	2
52	109	3	0	2	0	1
52	110	2	0	2	0	1
52	111	3	2	1	0	1
52	112	3	0	2	0	2
52	113	3	0	0	0	2
52	114	2	0	1	0	2
52	115	3	2	2	0	1
52	116	3	0	2	0	2
52	117	2	2	1	0	1
52	118	3	0	0	0	0
52	119	3	0	0	0	0
52	120	3	0	2	0	0
52	121	1	0	1	0	1
52	122	1	0	1	0	1
52	123	0	0	0	0	0
52	124	0	0	1	0	0
52	125	1	0	1	1	1
52	126	1	0	0	0	0
52	127	0	0	0	0	0
52	128	1	0	1	0	1
52	129	3	0	2	0	1
52	130	0	0	0	3	0
52	131	0	0	0	0	0
52	132	0	0	0	0	0
52	133	0	0	0	0	0
53	0	0	0	0	0	0
53	1	0	0	0	0	0
53	2	0	0	0	0	0
53	3	0	0	0	0	0
53	4	0	0	0	0	0
53	5	0	0	0	0	0
53	6	0	0	0	0	0
53	7	0	0	0	0	0
53	8	0	0	0	0	0
53	9	0	0	0	0	0
53	10	0	0	0	0	0
53	11	0	0	0	0	0
53	12	0	0	0	0	0
53	13	0	0	0	0	0
53	14	0	0	0	0	0
53	15	0	0	0	0	0
53	16	0	0	0	0	0
53	17	0	0	0	0	0
53	18	0	0	0	0	0
53	19	0	0	0	0	0
53	20	0	0	0	0	0
53	21	0	0	0	0	0
53	22	0	0	0	0	0
53	23	0	0	0	0	0
53	24	0	0	0	0	0
53	25	0	0	0	0	0
53	26	0	0	0	0	0
53	27	0	0	0	0	0
53	28	0	0	0	0	0
53	29	0	0	0	0	0
53	30	0	0	0	0	0
53	31	0	0	0	0	0
53	32	0	0	0	0	0
53	33	0	0	0	0	0
53	34	0	0	0	0	0
53	35	0	0	0	0	0
53	36	0	0	0	0	0
53	37	0	0	0	0	0
53	38	0	0	0	0	0
53	39	0	0	0	0	0
53	40	0	0	0	0	0
53	41	0	0	0	0	0
53	42	0	0	0	0	0
53	43	0	0	0	0	0
53	44	0	0	0	0	0
53	45	1	0	0	0	0
53	46	3	0	0	0	0
53	47	2	3	0	0	0
53	48	1	0	0	0	0
53	49	1	0	0	0	0
53	50	1	0	1	0	0
53	51	2	0	0	0	0
53	52	0	0	0	3	0
53	53	2	0	0	0	0
53	54	1	0	0	0	0
53	55	1	0	0	0	0
53	56	1	0	0	0	0
53	57	2	0	0	0	0
53	58	1	0	0	0	0
53	59	0	0	0	0	0
53	60	1	0	0	2	0
53	61	1	0	0	0	1
53	62	1	1	0	1	0
53	63	1	0	1	1	1
53	64	1	0	0	0	1
53	65	0	0	0	0	0
53	66	2	0	0	0	0
53	67	1	0	0	0	0
53	68	1	0	1	0	1
53	69	1	0	1	0	0
53	70	2	0	1	0	1
53	71	0	0	0	0	1
53	72	1	0	2	0	0
53	73	0	0	0	0	0
53	74	0	0	0	0	0
53	75	0	0	1	0	0
53	76	0	0	0	0	0
53	77	0	0	0	0	0
53	78	0	0	0	0	0
53	79	0	0	0	0	0
53	80	1	0	0	0	0
53	81	1	0	0	0	1
53	82	1	0	1	0	0
53	83	2	0	0	0	0
53	84	1	0	2	0	0
53	85	0	0	0	0	0
53	86	0	0	0	0	0
53	87	1	0	0	0	1
53	88	0	0	0	0	0
53	89	0	0	0	0	0
53	90	0	0	0	0	1
53	91	1	0	1	0	0
53	92	3	2	2	0	2
53	93	2	3	2	0	1
53	94	3	0	3	0	2
53	95	3	3	3	0	3
53	96	2	0	3	0	2
53	97	2	2	3	0	3
53	98	2	1	2	0	2
53	99	1	0	2	0	2
53	100	1	0	2	0	3
53	101	1	1	2	0	2
53	102	0	0	0	0	0
53	103	0	0	0	0	0
53	104	0	0	0	0	0
53	105	2	1	2	0	3
53	106	3	2	3	0	2
53	107	3	2	3	0	2
53	108	3	3	3	0	0
53	109	3	0	3	0	0
53	110	2	1	1	0	1
53	111	3	0	2	0	2
53	112	3	3	2	0	2
53	113	3	2	2	0	1
53	114	3	0	2	0	2
53	115	2	1	2	0	1
53	116	3	2	2	0	2
53	117	3	2	2	0	0
53	118	3	0	2	0	2
53	119	3	0	2	0	0
53	120	2	0	1	0	1
53	121	2	0	1	0	0
53	122	2	2	0	1	0
53	123	1	0	0	0	1
53	124	0	0	1	0	1
53	125	0	0	0	0	0
53	126	1	0	1	0	1
53	127	1	0	1	0	0
53	128	0	0	2	0	0
53	129	0	0	0	0	0
53	130	2	0	2	0	2
53	131	0	0	0	0	0
53	132	0	0	0	0	0
53	133	0	0	0	0	0
54	0	0	0	0	0	0
54	1	0	0	0	0	0
54	2	0	0	0	0	0
54	3	0	0	0	0	0
54	4	0	0	0	0	0
54	5	0	0	0	0	0
54	6	0	0	0	0	0
54	7	0	0	0	0	0
54	8	0	0	0	0	0
54	9	0	0	0	0	0
54	10	0	0	0	0	0
54	11	0	0	0	0	0
54	12	0	0	0	0	0
54	13	0	0	0	0	0
54	14	0	0	0	0	0
54	15	0	0	0	0	0
54	16	0	0	0	0	0
54	17	0	0	0	0	0
54	18	0	0	0	0	0
54	19	0	0	0	0	0
54	20	0	0	0	0	0
54	21	0	0	0	0	0
54	22	0	0	0	0	0
54	23	0	0	0	0	0
54	24	0	0	0	0	0
54	25	0	0	0	0	0
54	26	0	0	0	0	0
54	27	0	0	0	0	0
54	28	0	0	0	0	0
54	29	0	0	0	0	0
54	30	0	0	0	0	0
54	31	0	0	0	0	0
54	32	0	0	0	0	0
54	33	0	0	0	0	0
54	34	0	0	0	0	0
54	35	0	0	0	0	0
54	36	0	0	0	0	0
54	37	0	0	0	0	0
54	38	1	0	0	2	0
54	39	0	0	0	0	0
54	40	0	0	0	0	0
54	41	0	0	0	0	0
54	42	0	0	0	0	0
54	43	0	0	0	0	0
54	44	0	0	0	0	0
54	45	1	0	0	0	0
54	46	1	0	0	0	1
54	47	1	0	0	0	0
54	48	1	0	0	1	1
54	49	1	0	0	0	0
54	50	1	0	0	0	0
54	51	1	0	0	0	0
54	52	1	0	0	0	0
54	53	2	0	0	0	0
54	54	2	0	0	0	0
54	55	1	0	0	0	0
54	56	1	0	1	0	0
54	57	2	0	0	0	0
54	58	2	0	0	0	0
54	59	0	0	1	0	0
54	60	1	0	0	0	0
54	61	1	0	0	0	0
54	62	1	0	0	0	0
54	63	0	0	0	0	0
54	64	1	0	0	1	1
54	65	1	0	0	2	0
54	66	0	0	0	0	0
54	67	0	0	0	0	0
54	68	1	0	1	0	0
54	69	0	0	0	0	0
54	70	1	0	0	0	0
54	71	0	0	1	0	0
54	72	0	0	1	2	0
54	73	0	0	0	0	0
54	74	1	0	2	0	0
54	75	1	0	0	0	0
54	76	1	0	0	0	0
54	77	0	0	0	0	0
54	78	0	0	0	0	0
54	79	1	0	0	0	0
54	80	0	0	0	0	0
54	81	1	0	1	1	0
54	82	2	0	0	3	2
54	83	0	0	0	0	0
54	84	1	0	0	0	0
54	85	1	0	1	0	1
54	86	1	0	0	0	0
54	87	0	1	1	0	1
54	88	0	0	0	0	0
54	89	0	0	0	0	0
54	90	1	0	0	0	0
54	91	1	1	1	0	1
54	92	3	2	2	0	0
54	93	2	2	2	0	2
54	94	0	0	0	0	0
54	95	2	0	3	0	2
54	96	2	1	2	0	2
54	97	0	0	0	0	0
54	98	2	3	3	0	3
54	99	1	0	2	0	3
54	100	2	0	3	0	3
54	101	1	0	1	0	1
54	102	0	0	0	0	0
54	103	0	0	0	0	0
54	104	1	0	1	0	1
54	105	2	0	3	0	3
54	106	3	0	3	0	3
54	107	2	1	2	0	2
54	108	3	3	3	0	3
54	109	2	0	3	0	0
54	110	2	1	1	0	2
54	111	3	2	2	0	2
54	112	3	0	2	0	0
54	113	3	2	2	0	1
54	114	3	0	2	0	1
54	115	3	0	2	0	1
54	116	3	0	2	0	0
54	117	3	0	1	0	2
54	118	3	0	2	0	2
54	119	3	0	2	0	0
54	120	2	0	1	0	0
54	121	1	0	1	0	0
54	122	2	0	1	0	1
54	123	1	0	1	0	0
54	124	1	0	1	0	0
54	125	1	0	0	0	0
54	126	2	0	0	0	0
54	127	1	0	1	0	0
54	128	2	0	2	0	0
54	129	2	0	0	0	0
54	130	2	0	0	0	0
54	131	2	0	0	0	0
54	132	2	0	2	0	0
54	133	0	0	0	0	0
55	0	0	0	0	0	0
55	1	0	0	0	0	0
55	2	0	0	0	0	0
55	3	0	0	0	0	0
55	4	0	0	0	0	0
55	5	0	0	0	0	0
55	6	0	0	0	0	0
55	7	0	0	0	0	0
55	8	0	0	0	0	0
55	9	0	0	0	0	0
55	10	0	0	0	0	0
55	11	0	0	0	0	0
55	12	0	0	0	0	0
55	13	0	0	0	0	0
55	14	0	0	0	0	0
55	15	0	0	0	0	0
55	16	0	0	0	0	0
55	17	0	0	0	0	0
55	18	0	0	0	0	0
55	19	0	0	0	0	0
55	20	0	0	0	0	0
55	21	0	0	0	0	0
55	22	0	0	0	0	0
55	23	0	0	0	0	0
55	24	0	0	0	0	0
55	25	0	0	0	0	0
55	26	0	0	0	0	0
55	27	0	0	0	0	0
55	28	0	0	0	0	0
55	29	0	0	0	0	0
55	30	0	0	0	0	0
55	31	0	0	0	0	0
55	32	0	0	0	0	0
55	33	0	0	0	0	0
55	34	0	0	0	0	0
55	35	0	0	0	0	0
55	36	0	0	0	0	0
55	37	0	0	0	0	0
55	38	0	0	0	0	0
55	39	0	0	0	0	0
55	40	0	0	0	0	0
55	41	0	0	0	0	0
55	42	0	0	0	0	0
55	43	0	0	0	0	0
55	44	0	0	0	0	1
55	45	0	0	0	0	0
55	46	2	0	0	0	0
55	47	1	0	0	0	0
55	48	1	0	0	0	0
55	49	1	0	0	0	0
55	50	2	0	0	0	0
55	51	2	0	0	0	0
55	52	1	0	0	0	0
55	53	2	0	0	0	0
55	54	2	0	0	0	0
55	55	0	0	0	1	0
55	56	1	0	0	0	0
55	57	2	0	2	0	0
55	58	0	0	0	1	0
55	59	1	0	0	0	1
55	60	1	0	0	1	0
55	61	2	0	1	0	0
55	62	1	0	0	0	0
55	63	1	0	0	0	0
55	64	2	0	1	0	1
55	65	1	0	0	0	0
55	66	1	0	0	0	0
55	67	1	0	0	0	0
55	68	0	0	1	0	0
55	69	0	0	0	0	0
55	70	1	0	0	0	0
55	71	1	0	0	0	0
55	72	1	0	2	0	1
55	73	1	0	0	2	0
55	74	1	0	1	0	0
55	75	1	0	0	0	0
55	76	0	0	0	0	0
55	77	0	0	1	0	0
55	78	1	0	1	2	0
55	79	1	0	0	0	0
55	80	1	0	0	0	0
55	81	1	0	1	0	0
55	82	1	0	1	2	0
55	83	1	0	1	2	1
55	84	0	0	0	0	0
55	85	1	0	0	0	0
55	86	0	0	0	0	0
55	87	1	0	1	0	0
55	88	0	0	1	0	0
55	89	0	0	0	0	0
55	90	0	0	1	0	0
55	91	0	0	1	0	0
55	92	0	0	0	0	0
55	93	3	3	3	0	2
55	94	2	2	2	0	2
55	95	1	0	2	0	2
55	96	1	0	2	0	1
55	97	3	3	3	0	2
55	98	3	2	3	0	3
55	99	2	1	2	0	3
55	100	1	2	2	0	2
55	101	0	0	1	0	0
55	102	0	0	0	0	0
55	103	0	0	0	0	0
55	104	1	0	1	0	2
55	105	2	1	2	0	2
55	106	3	0	3	0	2
55	107	3	3	3	0	3
55	108	3	2	2	0	2
55	109	3	0	3	0	2
55	110	3	0	2	0	0
55	111	3	3	2	0	2
55	112	3	0	0	0	2
55	113	3	0	3	0	2
55	114	3	3	2	0	0
55	115	2	0	0	0	0
55	116	3	2	1	0	0
55	117	2	0	1	0	1
55	118	2	1	1	0	2
55	119	3	0	3	0	0
55	120	3	3	1	0	2
55	121	2	1	1	0	1
55	122	1	0	0	0	1
55	123	1	0	0	0	0
55	124	0	0	0	0	2
55	125	0	0	0	0	0
55	126	0	0	0	0	0
55	127	0	0	1	2	0
55	128	0	0	0	0	0
55	129	0	0	0	0	0
55	130	2	0	0	0	0
55	131	1	0	1	0	0
55	132	2	0	1	0	2
55	133	2	0	2	0	1
56	0	0	0	0	0	0
56	1	0	0	0	0	0
56	2	0	0	0	0	0
56	3	0	0	0	0	0
56	4	0	0	0	0	0
56	5	0	0	0	0	0
56	6	0	0	0	0	0
56	7	0	0	0	0	0
56	8	0	0	0	0	0
56	9	0	0	0	0	0
56	10	0	0	0	0	0
56	11	0	0	0	0	0
56	12	0	0	0	0	0
56	13	0	0	0	0	0
56	14	0	0	0	0	0
56	15	0	0	0	0	0
56	16	0	0	0	0	0
56	17	0	0	0	0	0
56	18	0	0	0	0	0
56	19	0	0	0	0	0
56	20	0	0	0	0	0
56	21	0	0	0	0	0
56	22	0	0	0	0	0
56	23	0	0	0	0	0
56	24	0	0	0	0	0
56	25	0	0	0	0	0
56	26	0	0	0	0	0
56	27	0	0	0	0	0
56	28	0	0	0	0	0
56	29	0	0	0	0	0
56	30	0	0	0	0	0
56	31	0	0	0	0	0
56	32	0	0	0	0	0
56	33	0	0	0	0	0
56	34	0	0	0	0	0
56	35	0	0	0	0	0
56	36	0	0	0	0	0
56	37	0	0	0	0	0
56	38	0	0	0	0	0
56	39	0	0	0	0	0
56	40	0	0	0	0	0
56	41	0	0	0	0	0
56	42	0	0	0	0	0
56	43	0	0	0	0	0
56	44	0	0	0	0	0
56	45	1	0	0	0	0
56	46	0	0	0	0	0
56	47	2	0	0	2	1
56	48	1	0	0	0	0
56	49	1	0	0	0	0
56	50	0	0	0	0	0
56	51	0	0	0	0	0
56	52	1	0	0	0	0
56	53	1	0	0	0	0
56	54	2	0	0	0	0
56	55	1	0	0	0	0
56	56	1	0	1	0	0
56	57	1	0	0	0	0
56	58	0	0	0	0	0
56	59	0	0	0	0	1
56	60	1	0	1	0	0
56	61	1	0	0	0	0
56	62	1	0	1	0	1
56	63	0	0	0	1	1
56	64	1	1	1	0	0
56	65	1	0	1	1	0
56	66	2	0	2	3	1
56	67	1	0	0	0	0
56	68	0	0	0	0	0
56	69	1	0	0	0	0
56	70	2	0	1	1	0
56	71	1	0	1	0	0
56	72	1	0	0	0	0
56	73	0	0	0	0	0
56	74	0	0	1	0	1
56	75	1	0	0	0	0
56	76	1	0	1	0	0
56	77	1	1	1	0	0
56	78	1	0	0	0	0
56	79	0	0	0	0	0
56	80	1	0	1	1	0
56	81	1	0	1	0	0
56	82	0	0	1	1	0
56	83	1	0	1	2	0
56	84	1	1	1	1	1
56	85	1	0	0	0	0
56	86	0	0	0	0	1
56	87	1	0	1	1	1
56	88	1	0	1	2	0
56	89	0	0	0	0	0
56	90	1	0	0	0	0
56	91	1	0	0	0	0
56	92	1	1	1	0	1
56	93	2	2	2	0	1
56	94	2	1	2	0	1
56	95	2	1	2	0	2
56	96	3	0	3	0	3
56	97	3	1	3	0	3
56	98	2	3	3	0	3
56	99	2	2	3	0	3
56	100	0	0	1	0	1
56	101	1	0	1	0	2
56	102	1	0	2	0	2
56	103	1	0	1	0	2
56	104	2	0	3	0	3
56	105	2	3	3	0	3
56	106	3	0	0	0	0
56	107	3	0	2	0	0
56	108	3	0	2	0	2
56	109	3	0	2	0	2
56	110	2	0	1	0	0
56	111	2	0	1	0	1
56	112	3	0	0	0	2
56	113	3	3	2	0	2
56	114	3	1	2	0	1
56	115	3	2	1	0	2
56	116	3	0	1	0	2
56	117	2	0	0	0	0
56	118	2	0	1	0	2
56	119	2	2	1	0	2
56	120	3	0	1	0	0
56	121	3	2	2	0	0
56	122	0	0	0	0	0
56	123	1	0	0	0	0
56	124	0	0	0	0	0
56	125	1	0	0	0	0
56	126	0	0	0	0	0
56	127	0	0	0	0	0
56	128	0	0	0	0	0
56	129	0	0	0	0	0
56	130	1	0	1	0	0
56	131	1	0	1	1	0
56	132	2	0	0	0	0
56	133	1	0	1	0	0
57	0	0	0	0	0	0
57	1	0	0	0	0	0
57	2	0	0	0	0	0
57	3	0	0	0	0	0
57	4	0	0	0	0	0
57	5	0	0	0	0	0
57	6	0	0	0	0	0
57	7	0	0	0	0	0
57	8	0	0	0	0	0
57	9	0	0	0	0	0
57	10	0	0	0	0	0
57	11	0	0	0	0	0
57	12	0	0	0	0	0
57	13	0	0	0	0	0
57	14	0	0	0	0	0
57	15	0	0	0	0	0
57	16	0	0	0	0	0
57	17	0	0	0	0	0
57	18	0	0	0	0	0
57	19	0	0	0	0	0
57	20	0	0	0	0	0
57	21	0	0	0	0	0
57	22	0	0	0	0	0
57	23	0	0	0	0	0
57	24	0	0	0	0	0
57	25	0	0	0	0	0
57	26	0	0	0	0	0
57	27	0	0	0	0	0
57	28	0	0	0	0	0
